"STATISTIC","Statistic Label","TLIST(M1)","Month","C02803V03373","Type of Residential Property","UNIT","VALUE"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200511","2005 November","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","-","National - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","01","National - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","02","National - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","05","Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","06","Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","07","Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","08","Dublin City - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","09","Dun Laoghaire-Rathdown - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","10","Fingal - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","11","South Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","03","National excluding Dublin - all residential properties","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","04","National excluding Dublin - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","12","National excluding Dublin - apartments","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","13","Border excluding Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","14","Midland - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","15","West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","16","Mid-East including Louth - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","17","Mid-West including South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","18","South-East excluding South Tipperary - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200512","2005 December","19","South-West - houses","%",""
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","-","National - all residential properties","%","13.2"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","01","National - houses","%","13.7"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","02","National - apartments","%","9.3"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","05","Dublin - all residential properties","%","15.4"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","06","Dublin - houses","%","16.9"
"HPM06C04","Percentage Change over 12 months for Residential Property Price Index","200601","2006 January","07","Dublin - apartments","%","11"
